qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-3;0 Fehl Impl nErm ;-2;1;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
6000;1;6000;1 Intp ;93180;1;6000;1 nErf ;6000;1 Intp nErf ;88920;1 nErf ;0;1;0;1 Intp ;4260;1;120;1 nErf ;120;1 Intp nErf ;138;1 nErf ;120;1;120;1 Intp ;141;1;-1;0 nErm ;-3;0 Fehl Impl nErm ;82;1;-3;0 Fehl Impl nErm ;-2;1;86;1;50;1;-2;1;29;1;0;1;0;1 Intp ;5;1;50;1;50;1 Intp ;151;1;0;1;-3;0 Fehl nErm ;31;1;50;1;50;1 Intp ;139;1;-1;0 nErm ;-3;0 Fehl nErm ;99911;1;-1;0 nErm ;-3;0 Fehl nErm ;29;1;105177;1 Intp ;4257;1 Intp ;100917;1 Intp ;136;1 Intp ;-1;0 Fehl nErm ;139;1 Intp ;-1;0 Fehl nErm ;74;1;50;1;31;0,5 Intp ;4;1 Intp ;491;1 Intp ;-3;0 Fehl nErm ;251;1 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;7;1 Intp 
6000;1;6000;1 Intp ;288480;1;6000;1 nErf ;6000;1 Intp nErf ;279780;1 nErf ;0;1;0;1 Intp ;8700;1;120;1 nErf ;120;1 Intp nErf ;102;1 nErf ;120;1;120;1 Intp ;105;1;-1;0 nErm ;-3;0 Fehl Impl nErm ;20;1;121;1;-2;1;48;1;49;1;-2;1;1;1;0;1;0;1 Intp ;3;1;50;1;50;1 Intp ;151;1;0;1;-3;0 Fehl nErm ;31;1;50;1;50;1 Intp ;139;1;-1;0 nErm ;-3;0 Fehl nErm ;306750;1;-1;0 nErm ;-3;0 Fehl nErm ;29;1;405657;1 Intp ;12957;1 Intp ;392697;1 Intp ;76;1 Intp ;-1;0 Fehl nErm ;78;1 Intp ;36;1 Intp ;122;1;49;1;30;0,5 Intp ;3;1 Intp ;491;1 Intp ;-3;0 Fehl nErm ;251;1 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;7;1 Intp 
78240;1 Intp ;-3;0 Fehl Impl nErm ;78240;1;66180;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;66180;1 nErf ;12060;1 Intp ;-3;0 Fehl Impl nErm ;12060;1;152;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;152;1 nErf ;165;1 Intp ;-3;0 Fehl Impl nErm ;165;1;81;1 Intp ;-3;0 Fehl Impl nErm ;81;1;-2;1;-2;1;57;1;-2;1;-2;1;7;1;15;1 Intp ;-3;0 Fehl nErm ;15;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;19;1 Intp ;-3;0 Fehl nErm ;31;1;97;1 Intp ;-3;0 Fehl nErm ;139;1;100430;1 Intp ;-3;0 Fehl nErm ;103325;1;79;1 Intp ;-3;0 Fehl nErm ;29;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;125;1;7;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-2;1;-2;1;-2;1;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-2;1;-2;1;-2;1;-2;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-9;1;0;0 nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
227940;1 Intp ;-3;0 Fehl Impl nErm ;227940;1;227400;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;227400;1 nErf ;540;1 Intp ;-3;0 Fehl Impl nErm ;540;1;86;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;86;1 nErf ;86;1 Intp ;-3;0 Fehl Impl nErm ;86;1;120;1 Intp ;-3;0 Fehl Impl nErm ;120;1;-2;1;-2;1;19;1;-2;1;-2;1;36;1;0;1 Intp ;-3;0 Fehl nErm ;0;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;4;1 Intp ;-3;0 Fehl nErm ;4;1;97;1 Intp ;-3;0 Fehl nErm ;139;1;228480;Intp ;-3;0 Fehl nErm ;228156;;79;Intp ;-3;0 Fehl nErm ;29;;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;23;1;36;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
267180;1 Intp ;-3;0 Fehl Impl nErm ;267180;1;241200;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;241200;1 nErf ;25980;1 Intp ;-3;0 Fehl Impl nErm ;25980;1;143;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;143;1 nErf ;152;1 Intp ;-3;0 Fehl Impl nErm ;152;1;57;1 Intp ;-3;0 Fehl Impl nErm ;57;1;-2;1;-2;1;78;1;-2;1;-2;1;-3;0 Fehl Impl nErm ;10;1 Intp ;-3;0 Fehl nErm ;10;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;19;1 Intp ;-3;0 Fehl nErm ;31;1;97;1 Intp ;-3;0 Fehl nErm ;139;1;317841;1 Intp ;-3;0 Fehl nErm ;326934;1;79;1 Intp ;-3;0 Fehl nErm ;29;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
137160;1 Intp ;-3;0 Fehl Impl nErm ;137160;1;136740;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;136740;1 nErf ;420;1 Intp ;-3;0 Fehl Impl nErm ;420;1;63;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;63;1 nErf ;63;1 Intp ;-3;0 Fehl Impl nErm ;63;1;27;1 Intp ;-3;0 Fehl Impl nErm ;27;1;-2;1;-2;1;16;1;-2;1;-2;1;56;1;0;1 Intp ;-3;0 Fehl nErm ;0;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;16;1 Intp ;-3;0 Fehl nErm ;16;1;97;1 Intp ;-3;0 Fehl nErm ;139;1;137731;1 Intp ;-3;0 Fehl nErm ;137630;1;79;1 Intp ;-3;0 Fehl nErm ;29;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;49;1;56;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-2;1;-2;1;-2;1;-2;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;43;1;0;0 nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-2;1;-2;1;-3;0 Fehl Impl nErm ;-2;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-2;1;-2;1;-2;1;-2;1;-2;1;-2;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-9;1;0;0 nErm ;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
44580;1;63480;0,97 Intp ;197760;1;39240;0,97 Intp nErf ;60180;0,97 Intp nErf ;179880;1 nErf ;5340;0,97 Intp ;3300;0,97 Intp ;17880;1;36;1 nErf ;105;1 nErf ;199;0,97 Intp nErf ;25;1;105;1;197;0,97 Intp ;91;1;89;0,97 Intp ;93;1;131;0,97 Intp ;10;1;97;0,97 Intp ;4;1;14;1;18;1;12;0,97 Intp ;5;0,9409 Intp ;9;1;307;1;541;0,97 Intp ;151;0,97 Intp ;19;0,97 Intp ;37;0,9409 Intp ;31;1;97;0,97 Intp ;137;0,97 Intp ;139;0,97 Intp ;49920;Intp ;68298;0,962725 Intp ;242102;0,9925 Intp ;79;Intp ;307;0,962725 Intp ;29;0,962725 Intp ;305817;0,99 Intp ;26517;0,98 Intp ;279297;0,98 Intp ;156;0,9702 Intp ;92;0,950894 Intp ;153;0,9506 Intp ;84;0,9603 Intp ;27;1;18;1;65;0,4913983787 Intp ;9;0,9702 Intp ;491;0,960498 Intp ;89;0,93187612 Intp ;251;0,931588 Intp ;377940;0,95586603 Intp ;449;0,9273812223 Intp ;79;0,9925 Intp 
119040;1;9660;1;321540;0,97 Intp ;116460;1 nErf ;6120;0,97 Intp nErf ;299820;0,97 Intp nErf ;2580;1;3540;0,97 Intp ;21720;0,97 Intp ;157;0,97 Intp nErf ;74;1 nErf ;199;0,97 Intp nErf ;164;1;19;1;197;0,97 Intp ;24;1;84;1;21;1;83;1;50;1;76;1;39;1;4;1;47;1;2;1;37;0,97 Intp ;7;0,9409 Intp ;307;0,97 Intp ;131;1;151;0,9409 Intp ;19;1;41;0,97 Intp ;31;0,97 Intp ;97;1;137;0,97 Intp ;139;0,9409 Intp ;125232;1;11430;Intp ;406682;0,962725 Intp ;79;0,97 Intp ;154;Intp ;29;0,93384325 Intp ;756057;0,99 Intp ;54357;0,98 Intp ;701697;0,98 Intp ;110;0,960597 Intp ;15;0,9604 Intp ;112;0,950894 Intp ;46;0,9801 Intp ;117;1;47;1;67;0,4878559508 Intp ;7;0,9702 Intp ;491;0,95099103 Intp ;89;0,941192 Intp ;251;0,93187612 Intp ;943042;0,95826703 Intp ;449;0,9205084342 Intp ;100;0,985 Intp 
38460;1;38460;1 Intp ;300060;0,97 Intp ;33120;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;240;0,97 Intp ;129;1 nErf ;129;1 Intp nErf ;11;1 nErf ;170;1;170;1 Intp ;11;1;86;1;86;1 Intp ;61;1;131;0,97 Intp ;-2;1;56;1;29;1;-2;1;49;1;14;0,97 Intp ;-3;0 Fehl nErm ;0;0,9409 Intp ;298;1;298;1 Intp ;151;0,97 Intp ;19;0,97 Intp ;-3;0 Fehl nErm ;4;0,97 Intp ;97;0,97 Intp ;-3;0 Fehl nErm ;139;0,97 Intp ;48286;0,97 Intp ;-3;0 Fehl nErm ;300156;Intp ;79;0,97 Intp ;-3;0 Fehl nErm ;29;Intp ;1133037;0,99 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;12;0,9801 Intp ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;19;0,9702 Intp ;193;1;49;1;37;0,4950745012 Intp ;-3;0 Fehl nErm ;491;0,970299 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;47;1 Intp 
150900;1 Intp ;-3;0 Fehl Impl wMaL nErm ;150900;1;148380;1 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;148380;1 nErf ;2520;1 Intp ;-3;0 Fehl Impl wMaL nErm ;2520;1;54;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;54;1 nErf ;53;1 Intp ;-3;0 Fehl Impl nErm ;53;1;118;1 Intp ;-3;0 Fehl Impl nErm ;118;1;-2;1;-2;1;97;0,97 Intp ;-2;1;-2;1;21;1;2;1 Intp ;-3;0 Fehl nErm ;2;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;19;1 Intp ;-3;0 Fehl nErm ;21;1;97;1 Intp ;-3;0 Fehl nErm ;139;1;153420;Intp ;-3;0 Fehl nErm ;151908;;79;Intp ;-3;0 Fehl nErm ;29;;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;210;1;21;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl wMaL nErm ;-3;0 Fehl Impl wMaL nErm ;321960;0,97 Intp ;-3;0 Fehl Impl wMaL nErm nErf ;-3;0 Fehl Impl wMaL nErm nErf ;299820;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm ;-3;0 Fehl Impl wMaL nErm ;22140;0,97 Intp ;100;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;100;1 nErf ;102;1 Intp ;-3;0 Fehl Impl nErm ;102;1;60;1 Intp ;-3;0 Fehl Impl nErm ;60;1;-2;1;-2;1;2;1;-2;1;-2;1;5;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;7;0,9409 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;151;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;31;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;139;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;349414;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;29;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;211;1;5;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
133680;1 Intp ;-3;0 Fehl Impl wMaL nErm ;133680;1;113760;1 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;113760;1 nErf ;19920;1 Intp ;-3;0 Fehl Impl wMaL nErm ;19920;1;191;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;191;1 nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;197;0,97 Intp ;69;1 Intp ;-3;0 Fehl Impl nErm ;69;1;-2;1;-2;1;74;1;-2;1;-2;1;49;1;15;1 Intp ;-3;0 Fehl nErm ;15;1;307;1 Intp ;-3;0 Fehl nErm ;151;1;19;1 Intp ;-3;0 Fehl nErm ;31;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;139;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;192643;0,9925 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;29;0,9925 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-1;0 Fehl Intp nErm ;256;1;49;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
34140;1 Intp ;-3;0 Fehl Impl wMaL nErm ;34140;1;29220;1 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;29220;1 nErf ;4920;1 Intp ;-3;0 Fehl Impl wMaL nErm ;4920;1;186;1 Intp nErf ;-3;0 Fehl Impl nErm nErf ;186;1 nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;197;0,97 Intp ;60;1 Intp ;-3;0 Fehl Impl nErm ;60;1;-2;1;-2;1;6;1;-2;1;-2;1;17;1;14;1 Intp ;-3;0 Fehl nErm ;14;1;184;1 Intp ;-3;0 Fehl nErm ;151;1;19;1 Intp ;-3;0 Fehl nErm ;31;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;139;0,97 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;49589;0,9925 Intp ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;29;0,9925 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-1;0 Fehl Intp nErm ;269;1;17;1;0;0 nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 Fehl nErm 
